id,college,Branch,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
275,E043 Gurunanak Dev Engineering College  Bidar,CS Computers,999999999,999999999,999999999,35435,55776,999999999,999999999,999999999,999999999,47561,999999999,999999999,47585,999999999,999999999,30768,999999999,37911,64084,999999999,109732,49988,999999999,999999999
276,E043 Gurunanak Dev Engineering College  Bidar,"DS Comp. Sc. Engg-
Data Sc.",106225,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,82837,999999999,999999999,999999999,999999999,71543,70613,84021,999999999,999999999,999999999,999999999,89375,999999999,999999999
277,E043 Gurunanak Dev Engineering College  Bidar,EC Electronics,999999999,999999999,999999999,97823,999999999,155241,999999999,999999999,999999999,999999999,999999999,999999999,74821,999999999,999999999,73909,92788,95133,129484,999999999,137953,999999999,999999999,999999999
278,E043 Gurunanak Dev Engineering College  Bidar,EE Electrical,999999999,999999999,999999999,161575,999999999,999999999,146959,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,106047,999999999,999999999,144068,999999999,999999999,999999999,999999999,155608
279,E043 Gurunanak Dev Engineering College  Bidar,IE Info.Science,999999999,999999999,120546,65359,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,60889,999999999,999999999,54238,999999999,60281,98386,999999999,999999999,999999999,999999999,999999999
280,E043 Gurunanak Dev Engineering College  Bidar,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,157037,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
281,E044 Bheemanna Khandre Institute of Technology  Bhalki,"CA CS (AI, Machine
Learning)",999999999,999999999,999999999,71714,999999999,92527,999999999,999999999,999999999,77288,999999999,999999999,73070,999999999,999999999,63786,999999999,999999999,128617,999999999,999999999,999999999,999999999,999999999
282,E044 Bheemanna Khandre Institute of Technology  Bhalki,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,171541,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
283,E044 Bheemanna Khandre Institute of Technology  Bhalki,CH Chemical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,169936,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
284,E044 Bheemanna Khandre Institute of Technology  Bhalki,"CK Civil Engg
(Kannada)",999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
285,E044 Bheemanna Khandre Institute of Technology  Bhalki,CS Computers,78499,999999999,999999999,65861,74375,999999999,999999999,999999999,999999999,999999999,999999999,999999999,48867,999999999,999999999,38442,999999999,49738,64113,999999999,86973,999999999,999999999,999999999
286,E044 Bheemanna Khandre Institute of Technology  Bhalki,DS Comp. Sc. Engg- Data Sc.,999999999,999999999,999999999,106255,999999999,999999999,86765,999999999,999999999,999999999,999999999,999999999,999999999,999999999,87508,70568,83382,999999999,108712,999999999,999999999,999999999,999999999,999999999
287,E044 Bheemanna Khandre Institute of Technology  Bhalki,EC Electronics,999999999,999999999,999999999,118214,999999999,125613,104845,999999999,999999999,94457,999999999,999999999,999999999,999999999,999999999,77319,999999999,79330,160814,999999999,166317,999999999,999999999,999999999
288,E044 Bheemanna Khandre Institute of Technology  Bhalki,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,138631,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
289,E044 Bheemanna Khandre Institute of Technology  Bhalki,RI Robotics and AI,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,138506,999999999,999999999,999999999,999999999,999999999,101043,999999999,132118,146128,999999999,999999999,999999999,999999999,999999999
290,E045 Rao Bahadur Y.Mahabaleswarappa Engineering College  Bellari,"CA CS (AI, Machine
Learning)",999999999,999999999,135725,76271,999999999,999999999,77313,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,65496,999999999,79734,97434,999999999,999999999,999999999,999999999,999999999
291,E045 Rao Bahadur Y.Mahabaleswarappa Engineering College  Bellari,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,174064,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
292,E045 Rao Bahadur Y.Mahabaleswarappa Engineering College  Bellari,CS Computers,59758,999999999,999999999,51523,999999999,70129,56757,999999999,999999999,55122,999999999,999999999,51010,999999999,999999999,39182,49684,52286,73688,999999999,119457,40962,999999999,999999999
293,E045 Rao Bahadur Y.Mahabaleswarappa Engineering College  Bellari,"DS Comp. Sc. Engg-
Data Sc.",999999999,999999999,136646,79324,999999999,999999999,81272,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,71189,999999999,89561,92543,999999999,136832,999999999,999999999,999999999
294,E045 Rao Bahadur Y.Mahabaleswarappa Engineering College  Bellari,EC Electronics,78645,999999999,999999999,89397,111512,999999999,999999999,999999999,123168,999999999,999999999,999999999,75710,999999999,999999999,66939,999999999,83972,168755,999999999,999999999,999999999,999999999,999999999
295,E045 Rao Bahadur Y.Mahabaleswarappa Engineering College  Bellari,EE Electrical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,173303,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
296,E045 Rao Bahadur Y.Mahabaleswarappa Engineering College  Bellari,IE Info.Science,999999999,999999999,999999999,72873,999999999,999999999,999999999,999999999,999999999,77873,999999999,99076,999999999,999999999,999999999,60077,999999999,999999999,81922,999999999,999999999,76402,999999999,999999999
297,E045 Rao Bahadur Y.Mahabaleswarappa Engineering College  Bellari,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,144822,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
298,E046 H K Es S L N College of Engineering  Raichur,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,171913,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
299,E046 H K Es S L N College of Engineering  Raichur,CS Computers,999999999,999999999,999999999,71822,999999999,999999999,75679,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,57757,63004,65357,93849,999999999,999999999,999999999,999999999,999999999
300,E046 H K Es S L N College of Engineering  Raichur,EC Electronics,999999999,999999999,999999999,126461,156342,999999999,999999999,999999999,999999999,120639,999999999,140569,110014,999999999,999999999,108918,999999999,115581,999999999,999999999,999999999,138680,999999999,999999999
301,E046 H K Es S L N College of Engineering  Raichur,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
302,E047 Malnad College of Engineering  Hassan,"CA CS (AI, Machine
Learning)",999999999,999999999,999999999,21034,999999999,999999999,20813,999999999,999999999,999999999,999999999,999999999,22960,999999999,999999999,17528,40943,19693,44539,999999999,999999999,999999999,999999999,999999999
303,E047 Malnad College of Engineering  Hassan,"CB Comp. Sc. and
Bus Sys.",999999999,999999999,999999999,32407,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,27134,999999999,30889,79207,999999999,112725,64672,999999999,999999999
304,E047 Malnad College of Engineering  Hassan,CE Civil,156119,999999999,999999999,142549,999999999,999999999,999999999,999999999,999999999,113191,999999999,999999999,133440,999999999,999999999,111020,162188,116947,145592,999999999,999999999,170038,999999999,999999999
305,E047 Malnad College of Engineering  Hassan,CS Computers,20028,999999999,22513,18513,28689,25766,23698,999999999,26541,13254,999999999,999999999,15775,999999999,18099,12871,22051,16676,41923,61362,45331,31407,999999999,999999999
306,E047 Malnad College of Engineering  Hassan,EC Electronics,36382,51018,999999999,30338,999999999,33089,999999999,999999999,999999999,26848,999999999,999999999,999999999,999999999,999999999,26682,999999999,30752,56993,999999999,61577,45527,999999999,999999999
307,E047 Malnad College of Engineering  Hassan,EE Electrical,84551,999999999,999999999,60018,999999999,75283,75644,999999999,999999999,56984,999999999,999999999,52966,999999999,999999999,51306,999999999,61980,104802,999999999,141631,999999999,999999999,999999999
308,E047 Malnad College of Engineering  Hassan,"EI Elec. Inst.
Engg",104779,999999999,999999999,99665,110912,999999999,87450,999999999,999999999,85383,999999999,88150,84869,999999999,999999999,80513,999999999,85967,168059,999999999,999999999,999999999,999999999,999999999
309,E047 Malnad College of Engineering  Hassan,IE Info.Science,30648,999999999,33477,27499,999999999,31893,21033,999999999,999999999,21023,999999999,999999999,22262,999999999,23917,21011,30382,23174,50059,78262,57927,42461,999999999,999999999
310,E047 Malnad College of Engineering  Hassan,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,172117,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
311,"E048 B M S College of Engineering Basavanagudi,Bangalore","AD Artificial
Intel, Data Sc",4473,999999999,999999999,5196,999999999,13127,10598,999999999,999999999,3864,999999999,999999999,3106,999999999,999999999,2413,5294,4996,22248,999999999,32766,999999999,999999999,999999999
312,"E048 B M S College of Engineering Basavanagudi,Bangalore","AI Artificial
Intelligence",6461,999999999,999999999,4731,15108,8970,6719,34162,999999999,3447,999999999,5821,3743,999999999,5996,2536,9524,5752,21248,999999999,28569,12580,999999999,999999999
313,"E048 B M S College of Engineering Basavanagudi,Bangalore",BT Bio Technology,25541,94662,999999999,20942,999999999,75712,47519,999999999,999999999,999999999,999999999,999999999,18157,999999999,999999999,15519,999999999,40669,46185,999999999,64728,999999999,999999999,999999999
314,"E048 B M S College of Engineering Basavanagudi,Bangalore",CE Civil,55723,999999999,999999999,81693,999999999,999999999,69581,999999999,999999999,54766,999999999,999999999,60862,999999999,999999999,54131,78515,69906,61843,999999999,106331,68070,999999999,999999999
315,"E048 B M S College of Engineering Basavanagudi,Bangalore",CH Chemical,45258,999999999,999999999,78669,999999999,100773,999999999,999999999,999999999,46103,999999999,999999999,42689,999999999,999999999,35878,49133,62598,92153,999999999,92359,999999999,999999999,999999999
316,"E048 B M S College of Engineering Basavanagudi,Bangalore",CS Computers,2079,999999999,3011,2226,4299,4393,2394,999999999,6004,1658,999999999,2349,1477,2649,2119,1075,2414,2107,8512,11769,10774,3898,999999999,999999999
317,"E048 B M S College of Engineering Basavanagudi,Bangalore","DS Comp. Sc. Engg-
Data Sc.",4782,999999999,999999999,3646,999999999,5724,7608,999999999,999999999,999999999,27113,999999999,2947,999999999,999999999,1846,999999999,5199,20456,999999999,21174,12296,999999999,999999999
318,"E048 B M S College of Engineering Basavanagudi,Bangalore",EC Electronics,9492,999999999,14755,7944,18167,11030,11962,999999999,999999999,5094,999999999,9252,5498,999999999,11203,4349,10353,7808,29092,33685,36750,14752,999999999,999999999
319,"E048 B M S College of Engineering Basavanagudi,Bangalore",EI Elec. Inst. Engg,22215,999999999,999999999,22788,999999999,40924,37523,999999999,999999999,16198,999999999,999999999,15230,999999999,999999999,14492,25534,32624,72109,999999999,82472,999999999,999999999,999999999
320,"E048 B M S College of Engineering Basavanagudi,Bangalore",ET Elec. Telecommn. Engg.,12398,999999999,999999999,18531,999999999,999999999,999999999,999999999,44666,8886,999999999,999999999,9459,999999999,999999999,7644,23532,14838,50199,999999999,999999999,999999999,999999999,45232
321,"E048 B M S College of Engineering Basavanagudi,Bangalore",IE Info.Science,4275,999999999,5643,3437,7460,4677,4792,999999999,11706,2138,999999999,999999999,2583,999999999,4061,1643,4383,3642,13912,39664,16423,7940,999999999,999999999
322,"E048 B M S College of Engineering Basavanagudi,Bangalore","IO CS- Internet of
Things",999999999,999999999,999999999,3798,999999999,999999999,9097,999999999,999999999,999999999,999999999,11082,4757,22954,999999999,2131,6496,6392,24217,999999999,999999999,13387,999999999,999999999
323,"E048 B M S College of Engineering Basavanagudi,Bangalore",MD Med.Elect.,67748,999999999,999999999,32882,999999999,999999999,47317,999999999,999999999,35451,999999999,999999999,29705,999999999,999999999,23184,94398,49512,133929,999999999,999999999,84249,999999999,999999999
324,"E048 B M S College of Engineering Basavanagudi,Bangalore",ME Mechanical,999999999,999999999,999999999,60640,999999999,79600,50838,999999999,999999999,49565,999999999,999999999,42867,999999999,999999999,35080,66519,73932,76795,154797,999999999,72314,999999999,999999999
325,"E048 B M S College of Engineering Basavanagudi,Bangalore","SE Aero Space
Engg.",999999999,999999999,999999999,16293,999999999,999999999,999999999,999999999,999999999,11044,999999999,999999999,10802,999999999,999999999,7746,999999999,24565,33558,999999999,999999999,28345,119766,52930
326,E049 Basaveshwara Engineering College Bagalkot,"AI Artificial
Intelligence",47183,999999999,999999999,36030,999999999,47070,39818,999999999,999999999,39991,999999999,999999999,32841,999999999,999999999,32667,35950,37908,83133,85997,999999999,999999999,104659,999999999
327,E049 Basaveshwara Engineering College Bagalkot,BT Bio Technology,999999999,999999999,999999999,88659,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,84946,142641,134404,138111,999999999,999999999,138823,999999999,999999999
328,E049 Basaveshwara Engineering College Bagalkot,CE Civil,999999999,999999999,999999999,157165,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,167298,999999999,999999999,150706,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
329,E049 Basaveshwara Engineering College Bagalkot,CS Computers,23084,999999999,36838,20274,999999999,999999999,22827,999999999,38311,19520,999999999,999999999,19194,999999999,999999999,19100,999999999,19555,47643,999999999,999999999,999999999,56426,999999999
330,E049 Basaveshwara Engineering College Bagalkot,EC Electronics,30557,999999999,999999999,29645,30857,31472,999999999,999999999,999999999,32612,999999999,999999999,28866,999999999,999999999,28830,999999999,31056,84932,999999999,134440,999999999,999999999,999999999
331,E049 Basaveshwara Engineering College Bagalkot,IE Info.Science,32310,59663,999999999,32873,999999999,35645,28898,999999999,999999999,26919,999999999,31301,27166,999999999,29169,26515,27243,29112,86796,999999999,93265,64517,999999999,999999999
332,"E054 K V G College of Engineering Sullia,D.K District","CA CS (AI, Machine
Learning)",133612,999999999,999999999,103967,999999999,114499,101961,999999999,999999999,89442,999999999,999999999,89849,999999999,999999999,86036,92006,94350,167716,999999999,999999999,999999999,999999999,999999999
333,"E054 K V G College of Engineering Sullia,D.K District",CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,157480,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
334,"E054 K V G College of Engineering Sullia,D.K District",CS Computers,87313,999999999,91753,74337,999999999,78018,99100,999999999,106717,63270,999999999,999999999,74862,999999999,999999999,62560,65734,67019,130179,160574,138792,71358,999999999,999999999
335,"E054 K V G College of Engineering Sullia,D.K District",EC Electronics,140595,999999999,999999999,111468,135748,999999999,999999999,999999999,999999999,99809,999999999,103847,95288,999999999,999999999,91380,999999999,100197,172126,999999999,999999999,999999999,999999999,999999999
336,"E054 K V G College of Engineering Sullia,D.K District",ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,171683,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
337,"E055 P A College of Engineering Bantwal, Mangalore",AI Artificial Intelligence,999999999,999999999,999999999,112497,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,82378,999999999,999999999,80294,999999999,92893,144100,999999999,999999999,121360,999999999,999999999
338,"E055 P A College of Engineering Bantwal, Mangalore",BT Bio Technology,999999999,999999999,999999999,166450,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,136119,999999999,149190,999999999,999999999,999999999,155695,999999999,999999999
339,"E055 P A College of Engineering Bantwal, Mangalore",CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
340,"E055 P A College of Engineering Bantwal, Mangalore",CS Computers,81097,999999999,999999999,81516,999999999,84892,72235,999999999,999999999,83668,999999999,91689,77402,999999999,79732,70175,74835,74354,147888,999999999,167583,90048,999999999,999999999
341,"E055 P A College of Engineering Bantwal, Mangalore",EC Electronics,120286,999999999,173189,118759,119102,999999999,113235,999999999,121970,999999999,999999999,999999999,110493,999999999,999999999,110403,999999999,117987,140845,999999999,999999999,999999999,999999999,999999999
342,"E055 P A College of Engineering Bantwal, Mangalore",ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,163355,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
343,E056 The National Institute of Engineering(SOUTH CAMPUS)  Mysore,EC Electronics,999999999,37145,999999999,13408,999999999,18679,16758,999999999,999999999,11118,999999999,999999999,10635,999999999,999999999,10589,999999999,14096,34929,999999999,47302,20934,999999999,999999999
344,E056 The National Institute of Engineering(SOUTH CAMPUS)  Mysore,EE Electrical,31309,999999999,999999999,31468,999999999,999999999,999999999,999999999,63049,25293,999999999,999999999,999999999,999999999,999999999,23078,42950,24406,51459,999999999,999999999,37367,999999999,52826
345,E056 The National Institute of Engineering(SOUTH CAMPUS)  Mysore,ME Mechanical,70113,999999999,999999999,78899,999999999,85341,103373,999999999,999999999,999999999,999999999,999999999,64836,999999999,999999999,59358,138159,75748,112991,999999999,134461,83634,999999999,999999999
346,E057 JSS Science and Technology University(Formerly SJCE)  Mysore,BT Bio Technology,52303,999999999,999999999,45200,999999999,160381,35490,999999999,999999999,33840,999999999,999999999,29457,999999999,999999999,29329,94602,59149,114571,999999999,999999999,999999999,999999999,999999999
347,E057 JSS Science and Technology University(Formerly SJCE)  Mysore,"CB Comp. Sc. and
Bus Sys.",7283,999999999,999999999,10704,43347,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,5070,999999999,6725,34710,999999999,47207,19889,999999999,64152
348,E057 JSS Science and Technology University(Formerly SJCE)  Mysore,CE Civil,98401,999999999,999999999,102313,999999999,999999999,92582,999999999,999999999,89048,999999999,999999999,82222,999999999,999999999,80029,139238,91260,91546,999999999,999999999,999999999,999999999,999999999
349,E057 JSS Science and Technology University(Formerly SJCE)  Mysore,CS Computers,6480,999999999,999999999,5165,8658,6324,6615,999999999,12983,3590,999999999,4687,3980,7726,4876,3303,6345,4549,16860,999999999,24780,8393,999999999,999999999
350,E057 JSS Science and Technology University(Formerly SJCE)  Mysore,"CT Const. Tech.
Mgmt.",999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,158789,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
351,E057 JSS Science and Technology University(Formerly SJCE)  Mysore,EC Electronics,999999999,999999999,999999999,11081,999999999,14882,15193,999999999,999999999,8260,999999999,999999999,7913,999999999,13220,7809,999999999,9354,26816,37214,999999999,19206,999999999,999999999
352,E057 JSS Science and Technology University(Formerly SJCE)  Mysore,IE Info.Science,7029,999999999,7781,5840,999999999,7947,8521,999999999,999999999,5284,999999999,999999999,4213,999999999,999999999,4151,7759,5483,23522,35721,29473,11298,999999999,999999999
353,E057 JSS Science and Technology University(Formerly SJCE)  Mysore,ME Mechanical,82251,999999999,999999999,91475,999999999,999999999,999999999,999999999,999999999,60227,999999999,999999999,68727,999999999,999999999,56633,95060,97819,118119,999999999,999999999,999999999,999999999,999999999
354,E058 P E S College of Engineering  Mandya,AU Automobile,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,170689,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
355,E058 P E S College of Engineering  Mandya,"CA CS (AI, Machine
Learning)",25467,999999999,999999999,24312,999999999,40397,24647,999999999,999999999,20784,999999999,999999999,24731,24843,999999999,20435,999999999,24252,71990,999999999,98414,999999999,999999999,999999999
356,E058 P E S College of Engineering  Mandya,CE Civil,999999999,999999999,999999999,166151,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,134925,999999999,149263,152999,999999999,999999999,173708,999999999,999999999
357,E058 P E S College of Engineering  Mandya,CS Computers,20940,999999999,999999999,18812,34439,21679,22063,999999999,36264,16081,999999999,999999999,16935,999999999,17734,15360,16187,16760,38331,49480,45938,22407,999999999,28309
358,E058 P E S College of Engineering  Mandya,EC Electronics,33566,999999999,999999999,31285,999999999,32028,28521,999999999,999999999,26712,999999999,29387,27092,999999999,33759,26675,29646,29036,67382,69507,74393,30218,999999999,999999999
359,E058 P E S College of Engineering  Mandya,EE Electrical,999999999,999999999,999999999,44058,999999999,999999999,999999999,999999999,999999999,43709,999999999,999999999,999999999,999999999,999999999,41518,999999999,45897,89966,999999999,999999999,999999999,999999999,999999999
360,E058 P E S College of Engineering  Mandya,IE Info.Science,24933,999999999,999999999,19253,999999999,24126,25909,999999999,999999999,19432,999999999,999999999,20869,999999999,999999999,18831,25453,20024,54392,999999999,69477,999999999,999999999,999999999
361,E059 P D A College of Engineering Gulbarga,AI Artificial Intelligence,999999999,999999999,999999999,42403,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,42172,50454,51849,68871,999999999,999999999,89511,999999999,999999999
362,E059 P D A College of Engineering Gulbarga,CD Computer Sc. and Design,999999999,999999999,999999999,52085,999999999,82689,999999999,999999999,999999999,74572,999999999,999999999,999999999,999999999,999999999,38478,999999999,999999999,75443,999999999,999999999,999999999,999999999,999999999
363,E059 P D A College of Engineering Gulbarga,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,174141,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
364,E059 P D A College of Engineering Gulbarga,CR Ceramics,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,149163,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
365,E059 P D A College of Engineering Gulbarga,CS Computers,27798,999999999,999999999,26749,999999999,999999999,999999999,999999999,999999999,21590,999999999,999999999,23270,999999999,999999999,21018,999999999,23708,34936,56934,76186,999999999,999999999,999999999
366,E059 P D A College of Engineering Gulbarga,EC Electronics,999999999,999999999,999999999,46864,999999999,999999999,61772,999999999,999999999,999999999,999999999,999999999,43227,999999999,999999999,41849,999999999,45055,65512,999999999,999999999,999999999,999999999,999999999
367,E059 P D A College of Engineering Gulbarga,EE Electrical,86009,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,50374,77089,999999999,80536,999999999,999999999,999999999,999999999,999999999
368,E059 P D A College of Engineering Gulbarga,"EG Energy
Engineering",999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,126434,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
369,E059 P D A College of Engineering Gulbarga,EI Elec. Inst. Engg,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,121468,999999999,999999999,138654,999999999,999999999,999999999,999999999,999999999
370,E059 P D A College of Engineering Gulbarga,IE Info.Science,45521,999999999,999999999,38005,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,33606,999999999,45931,63110,999999999,999999999,48657,999999999,999999999
371,E059 P D A College of Engineering Gulbarga,IP Ind.Prodn.,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
372,E059 P D A College of Engineering Gulbarga,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,154589,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
373,"E060 Dr. Ambedkar Institute Of Technology Jnanabharathi Campus,Bangalore",AE Aeronaut.Engg,59377,999999999,999999999,65301,999999999,999999999,49651,999999999,999999999,48529,999999999,79671,54363,999999999,999999999,43886,48179,74903,87597,999999999,999999999,999999999,999999999,999999999
374,"E060 Dr. Ambedkar Institute Of Technology Jnanabharathi Campus,Bangalore",AI Artificial Intelligence,999999999,999999999,999999999,21897,999999999,999999999,21508,999999999,80716,18044,999999999,999999999,19205,999999999,999999999,17555,36481,18645,46276,121868,999999999,36087,999999999,57166
375,"E060 Dr. Ambedkar Institute Of Technology Jnanabharathi Campus,Bangalore",CB Comp. Sc. and Bus Sys.,32134,999999999,999999999,32847,999999999,36638,999999999,101914,999999999,25669,999999999,999999999,25476,999999999,999999999,23986,999999999,26491,56842,999999999,102291,999999999,999999999,999999999
376,"E060 Dr. Ambedkar Institute Of Technology Jnanabharathi Campus,Bangalore",CE Civil,999999999,999999999,999999999,154017,999999999,999999999,999999999,999999999,999999999,129051,999999999,999999999,999999999,999999999,999999999,112323,999999999,137574,135262,999999999,999999999,158905,999999999,999999999
377,"E060 Dr. Ambedkar Institute Of Technology Jnanabharathi Campus,Bangalore",CS Computers,17988,999999999,20917,14722,999999999,16046,13743,999999999,999999999,12638,999999999,999999999,13210,19476,14354,12356,15140,14138,32898,999999999,34692,19545,999999999,999999999
378,"E060 Dr. Ambedkar Institute Of Technology Jnanabharathi Campus,Bangalore",EC Electronics,29188,999999999,999999999,26562,999999999,37882,42908,999999999,999999999,999999999,999999999,999999999,23075,999999999,999999999,22668,999999999,25251,53512,999999999,70305,34973,56879,999999999
379,"E060 Dr. Ambedkar Institute Of Technology Jnanabharathi Campus,Bangalore",IE Info.Science,18712,999999999,999999999,17161,999999999,17600,18461,999999999,999999999,14017,999999999,999999999,15856,999999999,999999999,13993,21075,15633,44151,999999999,50976,999999999,999999999,999999999
380,E061 University B.D.T. college of Engineering  Davangere,CE Civil,98092,999999999,999999999,133363,999999999,133706,95274,163197,999999999,152872,999999999,999999999,100678,999999999,999999999,93792,98367,100007,135698,999999999,142168,93798,99996,999999999
381,E061 University B.D.T. college of Engineering  Davangere,CS Computers,18245,999999999,999999999,20080,30415,23628,23408,999999999,28144,17142,999999999,999999999,16611,999999999,999999999,14504,21935,16158,37498,999999999,48522,18326,999999999,28518
382,E061 University B.D.T. college of Engineering  Davangere,EC Electronics,42077,999999999,999999999,34012,999999999,35671,38839,999999999,48035,33031,42284,999999999,32836,999999999,999999999,30527,31603,34423,54318,65558,74450,36602,999999999,50864
383,E061 University B.D.T. college of Engineering  Davangere,EE Electrical,76100,999999999,97475,63304,999999999,90731,55584,999999999,999999999,59055,999999999,999999999,51472,999999999,58076,45628,47990,53620,74024,118593,107916,55779,999999999,999999999
384,E061 University B.D.T. college of Engineering  Davangere,EI Elec. Inst. Engg,79164,100729,999999999,104660,999999999,108260,107665,999999999,999999999,95188,999999999,160230,81479,148068,110031,78619,87035,89838,125683,999999999,127714,96109,999999999,999999999
385,E061 University B.D.T. college of Engineering  Davangere,IP Ind.Prodn.,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,173040,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
