id,College,Branch,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
644,E108 Sapthagiri College of Engineering Bangalore,BT Bio Technology,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,173984,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
645,E108 Sapthagiri College of Engineering Bangalore,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,140158,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
646,E108 Sapthagiri College of Engineering Bangalore,CS Computers,42230,999999999,999999999,37077,66828,44247,44431,999999999,999999999,28091,999999999,999999999,31430,36951,55263,27424,27661,39262,76031,999999999,77083,34020,999999999,999999999
647,E108 Sapthagiri College of Engineering Bangalore,EC Electronics,96820,156480,999999999,68537,999999999,98353,116056,999999999,999999999,55298,999999999,62170,53366,999999999,999999999,46030,69900,60770,147006,999999999,999999999,102044,999999999,999999999
648,E108 Sapthagiri College of Engineering Bangalore,EE Electrical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,159505,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
649,E108 Sapthagiri College of Engineering Bangalore,IE Info.Science,53924,999999999,65361,47992,71881,69920,75464,999999999,999999999,35795,999999999,999999999,36829,999999999,999999999,34277,56782,47030,96612,999999999,999999999,41668,999999999,999999999
650,E108 Sapthagiri College of Engineering Bangalore,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,139450,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
651,E109 City Engineering College Bangalore,AI Artificial Intelligence,999999999,999999999,999999999,159009,999999999,999999999,125905,999999999,999999999,111065,999999999,999999999,119005,145145,999999999,108004,111830,999999999,168045,999999999,999999999,999999999,999999999,999999999
652,E109 City Engineering College Bangalore,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
653,E109 City Engineering College Bangalore,CS Computers,90481,999999999,139896,104873,999999999,118478,89903,999999999,999999999,72281,999999999,96841,81565,999999999,87508,68077,80571,83135,142893,999999999,999999999,92251,999999999,125206
654,E109 City Engineering College Bangalore,EC Electronics,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,163266,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
655,E109 City Engineering College Bangalore,IE Info.Science,85207,999999999,999999999,130029,999999999,140247,93799,999999999,999999999,90517,999999999,999999999,84337,999999999,999999999,81730,157047,129164,168022,999999999,999999999,999999999,999999999,999999999
656,E109 City Engineering College Bangalore,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
657,"E111 Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
658,"E111 Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",CF CS(Artificial Intel.),75585,999999999,999999999,78255,999999999,99918,76378,999999999,999999999,72796,999999999,999999999,94999,999999999,999999999,71011,999999999,73912,148626,999999999,999999999,999999999,999999999,999999999
659,"E111 Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",CS Computers,98179,999999999,999999999,61983,107594,99219,72498,999999999,999999999,44876,999999999,61705,45928,87382,56117,43122,61953,51817,97997,999999999,167937,64076,999999999,999999999
660,"E111 Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore","CY CS- Cyber
Security",88045,999999999,999999999,104467,999999999,999999999,75746,999999999,999999999,71551,999999999,999999999,74518,999999999,999999999,69455,999999999,93546,143194,999999999,999999999,999999999,999999999,999999999
661,"E111 Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore","DS Comp. Sc. Engg-
Data Sc.",70061,999999999,999999999,119888,999999999,148599,77538,999999999,999999999,67525,103846,999999999,70300,999999999,999999999,60205,999999999,71910,149289,999999999,156916,73374,122401,999999999
662,"E111 Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",EC Electronics,153374,999999999,999999999,150893,999999999,999999999,109669,999999999,999999999,112195,999999999,999999999,171871,999999999,999999999,106903,115698,160442,166331,999999999,999999999,125081,999999999,999999999
663,"E111 Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",IE Info.Science,50619,999999999,999999999,75007,999999999,152931,56061,999999999,999999999,48250,999999999,999999999,64546,999999999,999999999,47942,65915,67444,96380,999999999,133265,999999999,999999999,999999999
664,"E111 Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
665,E112 Sri Krishna Institute of Technology Bangalore,AI Artificial Intelligence,999999999,999999999,999999999,143720,999999999,999999999,136113,999999999,999999999,94245,999999999,999999999,112450,999999999,999999999,91808,109014,108234,131627,999999999,999999999,999999999,999999999,999999999
666,E112 Sri Krishna Institute of Technology Bangalore,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
667,E112 Sri Krishna Institute of Technology Bangalore,CS Computers,103502,999999999,999999999,109580,999999999,115093,85663,999999999,999999999,67910,999999999,999999999,69534,999999999,88483,63781,73767,87280,117919,129301,122582,93284,999999999,999999999
668,E112 Sri Krishna Institute of Technology Bangalore,EC Electronics,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,166875,999999999,999999999,159852,999999999,999999999,165822,999999999,999999999,999999999,999999999,999999999
669,E112 Sri Krishna Institute of Technology Bangalore,IE Info.Science,110594,999999999,999999999,137387,999999999,999999999,999999999,999999999,999999999,71100,999999999,999999999,71170,999999999,999999999,70103,999999999,108294,139196,999999999,999999999,126695,999999999,999999999
670,E112 Sri Krishna Institute of Technology Bangalore,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
671,E113 Sambhram Institute of Technology Bangalore,"AD Artificial
Intel, Data Sc",999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,151265,999999999,999999999,999999999,999999999,999999999,142398,146674,999999999,999999999,999999999,999999999,999999999,999999999,999999999
672,E113 Sambhram Institute of Technology Bangalore,"AI Artificial
Intelligence",999999999,999999999,999999999,999999999,999999999,999999999,159384,999999999,999999999,153327,999999999,999999999,999999999,999999999,999999999,135283,999999999,172089,999999999,999999999,999999999,999999999,999999999,999999999
673,E113 Sambhram Institute of Technology Bangalore,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,113016,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
674,E113 Sambhram Institute of Technology Bangalore,CS Computers,104283,134418,999999999,97580,999999999,114931,118774,999999999,999999999,71827,999999999,97418,78832,999999999,101436,66529,96059,92825,135722,149445,999999999,80686,999999999,999999999
675,E113 Sambhram Institute of Technology Bangalore,"CY CS- Cyber
Security",170847,999999999,999999999,124587,999999999,999999999,132138,999999999,999999999,99966,999999999,999999999,97578,999999999,999999999,92966,999999999,149982,164336,999999999,999999999,123327,999999999,999999999
676,E113 Sambhram Institute of Technology Bangalore,EC Electronics,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,173754,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
677,E113 Sambhram Institute of Technology Bangalore,IE Info.Science,123587,999999999,999999999,107019,999999999,999999999,999999999,999999999,999999999,78384,999999999,999999999,78835,999999999,999999999,77763,81993,159416,136851,999999999,999999999,101088,999999999,999999999
678,E113 Sambhram Institute of Technology Bangalore,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
679,E114 G M Institute of Technology Davanagere,AI Artificial Intelligence,60411,999999999,132708,62278,999999999,999999999,84049,999999999,999999999,70458,999999999,999999999,50862,999999999,70325,49542,53445,69448,96887,144896,120753,66622,999999999,999999999
680,E114 G M Institute of Technology Davanagere,BT Bio Technology,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,163742,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
681,E114 G M Institute of Technology Davanagere,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,165197,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
682,E114 G M Institute of Technology Davanagere,CS Computers,30559,999999999,33364,39066,999999999,41051,26976,999999999,32192,39499,999999999,999999999,24398,33902,999999999,23393,29376,30243,66673,999999999,82598,26962,999999999,999999999
683,E114 G M Institute of Technology Davanagere,EC Electronics,91186,91520,999999999,71457,999999999,123084,49288,999999999,999999999,44852,999999999,999999999,49181,999999999,67531,44101,45875,47181,84655,999999999,113307,56311,999999999,84995
684,E114 G M Institute of Technology Davanagere,EE Electrical,133267,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,134750,999999999,999999999,123043,999999999,999999999,127387,999999999,999999999,148504,999999999,999999999
685,E114 G M Institute of Technology Davanagere,IE Info.Science,39201,999999999,999999999,38270,999999999,48744,40438,999999999,999999999,36482,999999999,999999999,35473,999999999,999999999,33874,38503,36970,71483,999999999,999999999,46817,999999999,999999999
686,E114 G M Institute of Technology Davanagere,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,168565,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
687,E114 G M Institute of Technology Davanagere,"RA Robotics and
Automation",999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,169723,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
688,"E115 S J B Institute of Technology Kengeri,Bangalore","AI Artificial
Intelligence",36781,999999999,71633,51063,999999999,57675,83102,999999999,999999999,35232,999999999,54906,34275,999999999,999999999,33531,61194,38561,103677,999999999,999999999,999999999,999999999,999999999
689,"E115 S J B Institute of Technology Kengeri,Bangalore",CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,170348,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
690,"E115 S J B Institute of Technology Kengeri,Bangalore",CS Computers,30815,999999999,34713,24761,40154,30219,27396,999999999,43580,21362,999999999,999999999,22980,999999999,23999,17468,31617,21236,51617,70437,76000,37536,999999999,999999999
691,"E115 S J B Institute of Technology Kengeri,Bangalore","DS Comp. Sc. Engg-
Data Sc.",41443,999999999,999999999,40023,999999999,93354,68906,999999999,999999999,36220,999999999,999999999,44572,57332,999999999,31108,999999999,53436,89303,999999999,104013,50166,999999999,999999999
692,"E115 S J B Institute of Technology Kengeri,Bangalore",EC Electronics,73155,999999999,999999999,63119,105823,90468,111931,999999999,999999999,46364,69543,57462,51342,999999999,999999999,44240,54894,55622,152629,999999999,999999999,94050,999999999,96418
693,"E115 S J B Institute of Technology Kengeri,Bangalore",EE Electrical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,171144,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
694,"E115 S J B Institute of Technology Kengeri,Bangalore",IE Info.Science,35457,999999999,999999999,41397,78151,47024,73454,999999999,999999999,26251,999999999,999999999,28697,999999999,46855,25972,58621,35580,102359,126492,125752,56560,999999999,110334
695,"E115 S J B Institute of Technology Kengeri,Bangalore",ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,131313,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
696,"E115 S J B Institute of Technology Kengeri,Bangalore","CA CS (AI, Machine
Learning)",999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,173250,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
697,"E115 S J B Institute of Technology Kengeri,Bangalore",CS Computers,111088,999999999,999999999,100116,999999999,137679,129339,999999999,999999999,78647,999999999,999999999,78076,999999999,101786,64632,101274,73745,114225,999999999,147194,67394,999999999,999999999
698,"E115 S J B Institute of Technology Kengeri,Bangalore","DS Comp. Sc. Engg-
Data Sc.",123608,999999999,999999999,131276,999999999,999999999,168691,999999999,999999999,149248,999999999,999999999,98613,999999999,999999999,98528,167453,103977,169388,169817,999999999,999999999,999999999,999999999
699,"E115 S J B Institute of Technology Kengeri,Bangalore",EC Electronics,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,171712,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
700,"E115 S J B Institute of Technology Kengeri,Bangalore",ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
701,E118 RNS Institute of Technology Bangalore,"AD Artificial
Intel, Data Sc",33928,999999999,999999999,30945,999999999,47613,64140,999999999,999999999,27387,999999999,999999999,24360,999999999,999999999,20544,32747,33981,100118,999999999,999999999,999999999,999999999,999999999
702,E118 RNS Institute of Technology Bangalore,"AI Artificial
Intelligence",34032,999999999,999999999,39002,56647,39827,41553,999999999,999999999,24664,999999999,38108,28770,999999999,36535,20553,37314,33452,86462,133476,152809,54849,999999999,999999999
703,E118 RNS Institute of Technology Bangalore,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,151188,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
704,E118 RNS Institute of Technology Bangalore,CS Computers,17335,999999999,19017,15250,999999999,23123,21065,42636,999999999,10398,999999999,999999999,13167,999999999,16045,9333,15779,15428,38777,999999999,47579,20521,41302,999999999
705,E118 RNS Institute of Technology Bangalore,"CY CS- Cyber
Security",33838,999999999,999999999,29448,999999999,999999999,65630,999999999,999999999,21857,47069,999999999,24975,999999999,999999999,18270,999999999,44302,98969,999999999,999999999,32593,999999999,65061
706,E118 RNS Institute of Technology Bangalore,"DS Comp. Sc. Engg-
Data Sc.",26830,999999999,41101,24863,999999999,32320,66159,999999999,999999999,18340,999999999,43740,23493,34225,999999999,16259,30876,25394,52315,999999999,85227,35622,999999999,999999999
707,E118 RNS Institute of Technology Bangalore,EC Electronics,31865,999999999,999999999,32882,73807,33950,41768,999999999,999999999,27233,999999999,33737,29841,999999999,32487,24931,40535,30986,78028,100892,108906,49671,999999999,67639
708,E118 RNS Institute of Technology Bangalore,EE Electrical,148278,999999999,999999999,104728,999999999,999999999,93978,999999999,999999999,124632,999999999,999999999,97031,999999999,999999999,79505,999999999,97206,163768,999999999,999999999,999999999,999999999,999999999
709,E118 RNS Institute of Technology Bangalore,IE Info.Science,17073,999999999,22458,20120,35355,23872,28009,999999999,83250,14122,999999999,999999999,14570,999999999,999999999,12679,22280,17352,49982,89650,63488,30147,999999999,999999999
710,E118 RNS Institute of Technology Bangalore,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,168632,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
711,"E119 K C T Engineering College Roza(B),Gulbarga",CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
712,"E119 K C T Engineering College Roza(B),Gulbarga",CS Computers,999999999,999999999,999999999,999999999,999999999,999999999,86115,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,73952,142458,96947,111673,999999999,999999999,999999999,999999999,999999999
713,"E119 K C T Engineering College Roza(B),Gulbarga",EC Electronics,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,157677,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
714,"E119 K C T Engineering College Roza(B),Gulbarga",ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
715,E120 Jnanavikasa Institute of Technology Ramanagar-Dist,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
716,E120 Jnanavikasa Institute of Technology Ramanagar-Dist,CS Computers,135749,999999999,999999999,110426,999999999,999999999,84217,999999999,999999999,82449,999999999,112313,97845,999999999,999999999,81132,107579,95585,153523,168002,999999999,999999999,999999999,999999999
717,E120 Jnanavikasa Institute of Technology Ramanagar-Dist,EC Electronics,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,169536,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
718,E120 Jnanavikasa Institute of Technology Ramanagar-Dist,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
719,E121 Vivekananada College of Engineering Technology  D K DIST,"AI Artificial
Intelligence",84632,999999999,104830,999999999,999999999,999999999,139190,999999999,999999999,129311,999999999,999999999,999999999,999999999,999999999,78450,150609,100942,135210,999999999,999999999,999999999,999999999,999999999
720,E121 Vivekananada College of Engineering Technology  D K DIST,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,135159,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
721,E121 Vivekananada College of Engineering Technology  D K DIST,CS Computers,47891,999999999,999999999,123801,999999999,137829,119711,999999999,999999999,52023,999999999,67616,50575,999999999,60370,40060,40879,44218,158387,999999999,999999999,44134,999999999,999999999
722,E121 Vivekananada College of Engineering Technology  D K DIST,"DS Comp. Sc. Engg-
Data Sc.",59806,999999999,999999999,131830,999999999,999999999,78553,999999999,999999999,62372,999999999,999999999,63648,999999999,999999999,59317,999999999,86203,999999999,999999999,999999999,84588,999999999,999999999
723,E121 Vivekananada College of Engineering Technology  D K DIST,EC Electronics,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,168841,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
724,E121 Vivekananada College of Engineering Technology  D K DIST,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,167945,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
725,E123 Canara Engineering College Bantwal  DK DIST,"AI Artificial
Intelligence",107587,999999999,999999999,98036,999999999,999999999,77248,999999999,999999999,62641,90875,999999999,78945,999999999,999999999,59789,73239,74754,999999999,999999999,999999999,999999999,999999999,999999999
726,E123 Canara Engineering College Bantwal  DK DIST,"CB Comp. Sc. and
Bus Sys.",999999999,999999999,999999999,125614,999999999,999999999,999999999,999999999,118850,999999999,119219,999999999,92992,999999999,999999999,69287,999999999,75422,170925,999999999,999999999,125929,999999999,999999999
727,E123 Canara Engineering College Bantwal  DK DIST,"CD Computer Sc.
and Design",148639,999999999,999999999,89942,999999999,999999999,142897,999999999,999999999,82562,999999999,999999999,999999999,999999999,999999999,68715,999999999,70862,159713,999999999,999999999,999999999,999999999,999999999
728,E123 Canara Engineering College Bantwal  DK DIST,CS Computers,37675,999999999,999999999,60628,999999999,61436,76473,999999999,999999999,43561,999999999,54462,43288,999999999,55111,36419,48015,41667,166385,999999999,999999999,63061,999999999,999999999
729,E123 Canara Engineering College Bantwal  DK DIST,EC Electronics,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,119460,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
730,E123 Canara Engineering College Bantwal  DK DIST,IE Info.Science,44721,999999999,999999999,62964,999999999,73579,999999999,999999999,999999999,44270,999999999,999999999,45101,999999999,999999999,42359,43897,48813,132481,999999999,999999999,999999999,999999999,999999999
731,E123 Canara Engineering College Bantwal  DK DIST,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
732,"E124 Rajiv Gandhi Institute of Technology R.T Nagar Post, Bangalore",BM Bio Medical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,169141,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
733,"E124 Rajiv Gandhi Institute of Technology R.T Nagar Post, Bangalore",CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
734,"E124 Rajiv Gandhi Institute of Technology R.T Nagar Post, Bangalore",CS Computers,79419,999999999,128001,86311,999999999,90068,73871,999999999,999999999,76168,999999999,999999999,75611,96579,113519,72070,73146,77702,147240,999999999,999999999,77660,999999999,999999999
735,"E124 Rajiv Gandhi Institute of Technology R.T Nagar Post, Bangalore",EC Electronics,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,154488,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
736,"E124 Rajiv Gandhi Institute of Technology R.T Nagar Post, Bangalore",EE Electrical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,149966,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
737,"E124 Rajiv Gandhi Institute of Technology R.T Nagar Post, Bangalore",ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
738,"E126 B M S Institute of Technology and Management Yelahanka, Bangalore","AI Artificial
Intelligence",11029,999999999,21913,15090,999999999,29556,27684,999999999,999999999,10801,999999999,999999999,15530,27760,999999999,10322,24084,19576,40348,999999999,77312,18107,999999999,999999999
739,"E126 B M S Institute of Technology and Management Yelahanka, Bangalore",CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,171519,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
740,"E126 B M S Institute of Technology and Management Yelahanka, Bangalore",CS Computers,12416,999999999,999999999,11312,15137,13883,10232,999999999,26011,6242,999999999,15286,8196,999999999,10156,5440,12137,9713,22909,34555,23007,11482,999999999,999999999
741,"E126 B M S Institute of Technology and Management Yelahanka, Bangalore",EC Electronics,19143,999999999,31637,17852,999999999,31744,16893,999999999,999999999,18612,61761,999999999,17753,999999999,999999999,13369,37874,28097,51443,999999999,75193,36133,999999999,37873
742,"E126 B M S Institute of Technology and Management Yelahanka, Bangalore",EE Electrical,97066,999999999,999999999,63968,999999999,999999999,126815,999999999,999999999,55905,999999999,999999999,43283,999999999,999999999,42492,999999999,89339,123015,999999999,999999999,999999999,999999999,999999999
743,"E126 B M S Institute of Technology and Management Yelahanka, Bangalore",ET Elec. Telecommn. Engg.,999999999,999999999,999999999,60604,999999999,94856,63651,999999999,999999999,63224,999999999,999999999,95423,999999999,999999999,31231,999999999,65936,157448,999999999,999999999,999999999,999999999,999999999
744,"E126 B M S Institute of Technology and Management Yelahanka, Bangalore",IE Info.Science,14090,999999999,999999999,15039,15950,20575,17717,999999999,999999999,12061,999999999,16243,10344,999999999,15649,8616,15602,12887,39567,53908,45604,22618,999999999,35154
745,"E126 B M S Institute of Technology and Management Yelahanka, Bangalore",ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,151431,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
746,E127 M S Engineering College Bangalore Urban,AI Artificial Intelligence,127925,999999999,999999999,156917,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,113765,999999999,157990,162858,999999999,999999999,999999999,999999999,999999999
747,E127 M S Engineering College Bangalore Urban,CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
748,E127 M S Engineering College Bangalore Urban,CS Computers,120997,999999999,999999999,136917,999999999,999999999,127611,999999999,999999999,95053,999999999,999999999,97365,999999999,999999999,91022,145989,167790,173058,999999999,999999999,118491,999999999,999999999
749,E127 M S Engineering College Bangalore Urban,EC Electronics,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,170173,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
750,E127 M S Engineering College Bangalore Urban,ME Mechanical,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
751,"E128 Sharnbasva University(Formerly Appa Inst. of Tech.) Brahmpur, Kalaburagi","AD Artificial Intel, Data Sc",87085,999999999,999999999,61711,62518,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,50813,999999999,93327,69060,999999999,999999999,999999999,999999999,999999999
752,"E128 Sharnbasva University(Formerly Appa Inst. of Tech.) Brahmpur, Kalaburagi",CE Civil,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,169465,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
753,"E128 Sharnbasva University(Formerly Appa Inst. of Tech.) Brahmpur, Kalaburagi",CS Computers,58136,999999999,999999999,50689,999999999,69550,35859,999999999,999999999,50163,999999999,93469,36441,999999999,999999999,33935,42872,42188,60329,999999999,147178,999999999,999999999,999999999
